        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-31 14:58:28 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   34.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2653   ,
2021-03-31 14:58:29 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          32.0   ,                  37.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2653   ,
2021-03-31 14:58:30 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.4   ,                  2653   ,
2021-03-31 14:58:31 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          32.0   ,                  36.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2652   ,
2021-03-31 14:58:32 ,          26.0   ,            167.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.1   ,                  2652   ,
2021-03-31 14:58:33 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.0   ,                  2653   ,
2021-03-31 14:58:34 ,          26.0   ,            169.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.0   ,                  2652   ,
2021-03-31 14:58:35 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   35.0   ,                   35.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.0   ,                  2652   ,
2021-03-31 14:58:36 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   35.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2651   ,
2021-03-31 14:58:37 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   34.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2652   ,
2021-03-31 14:58:38 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   34.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2652   ,
2021-03-31 14:58:39 ,          26.0   ,            169.0   ,          33.0   ,               31.0   ,                          33.0   ,                  37.0   ,                   34.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.1   ,                  2652   ,
2021-03-31 14:58:40 ,          26.0   ,            169.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   34.0   ,                   34.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2652   ,
2021-03-31 14:58:41 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   34.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2651   ,
2021-03-31 14:58:42 ,          26.0   ,            169.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2651   ,
2021-03-31 14:58:43 ,          26.0   ,            168.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2651   ,
2021-03-31 14:58:44 ,          26.0   ,            169.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2650   ,
2021-03-31 14:58:45 ,          26.0   ,            169.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.0   ,                  2650   ,
2021-03-31 14:58:46 ,          26.0   ,            170.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.3   ,                  2650   ,
2021-03-31 14:58:47 ,          26.0   ,            170.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.4   ,                  2650   ,
2021-03-31 14:58:48 ,          26.0   ,            170.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.5   ,                  2648   ,
2021-03-31 14:58:49 ,          26.0   ,            171.0   ,          33.0   ,               31.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.6   ,                  2647   ,
