        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-09 12:25:03 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1195   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.7   ,                         6.1   ,              16   , 0.7180   ,               33.1   ,                  2517   ,
2021-03-09 12:25:04 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               33.0   ,                  2517   ,
2021-03-09 12:25:05 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1201   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               33.1   ,                  2517   ,
2021-03-09 12:25:06 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1199   ,                32   ,                  1197   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               33.3   ,                  2517   ,
2021-03-09 12:25:07 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1199   ,                32   ,                  1202   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.5   ,                         5.9   ,              16   , 0.7180   ,               33.4   ,                  2517   ,
2021-03-09 12:25:08 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               42.3   ,                  2515   ,
2021-03-09 12:25:09 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               40.6   ,                  2518   ,
2021-03-09 12:25:10 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1201   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.5   ,                         6.0   ,              16   , 0.7180   ,               39.1   ,                  2518   ,
2021-03-09 12:25:11 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1199   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               37.6   ,                  2518   ,
2021-03-09 12:25:12 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               36.0   ,                  2518   ,
2021-03-09 12:25:13 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1198   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               34.6   ,                  2518   ,
2021-03-09 12:25:14 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1203   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               33.5   ,                  2515   ,
2021-03-09 12:25:15 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1198   ,                32   ,                  1199   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.5   ,                         6.0   ,              16   , 0.7180   ,               42.4   ,                  2515   ,
2021-03-09 12:25:16 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1198   ,                32   ,                  1201   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.5   ,                         5.9   ,              16   , 0.7180   ,               40.8   ,                  2515   ,
2021-03-09 12:25:17 ,         300.0   ,            101.3   ,               35.0   ,                32   ,                  1203   ,                32   ,                  1202   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.6   ,                         6.0   ,              16   , 0.7180   ,               39.1   ,                  2515   ,
2021-03-09 12:25:18 ,         300.0   ,            101.3   ,               34.0   ,                32   ,                  1200   ,                32   ,                  1200   ,            289   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.9   ,                         6.2   ,              16   , 0.7180   ,               37.6   ,                  2515   ,
